Name,Version,Table,System,Year,Region,Unit,Value
EXIOBASE,3.10.2,IOT,ixi,2006,NO,M.EUR,276292.893906016
EXIOBASE,3.10.2,IOT,ixi,2006,PL,M.EUR,274471.6712292693
EXIOBASE,3.10.2,IOT,ixi,2006,PT,M.EUR,166112.6237208818
EXIOBASE,3.10.2,IOT,ixi,2006,RO,M.EUR,97183.7081179037
EXIOBASE,3.10.2,IOT,ixi,2006,RU,M.EUR,796131.8362711038
EXIOBASE,3.10.2,IOT,ixi,2006,SE,M.EUR,336962.9006371086
EXIOBASE,3.10.2,IOT,ixi,2006,SI,M.EUR,31442.12121872062
EXIOBASE,3.10.2,IOT,ixi,2006,SK,M.EUR,45536.106556174316
EXIOBASE,3.10.2,IOT,ixi,2006,TR,M.EUR,443673.14169921173
EXIOBASE,3.10.2,IOT,ixi,2006,TW,M.EUR,291964.0086191733
EXIOBASE,3.10.2,IOT,ixi,2006,US,M.EUR,11003172.188597895
EXIOBASE,3.10.2,IOT,ixi,2006,WA,M.EUR,1239595.217898356
EXIOBASE,3.10.2,IOT,ixi,2006,WE,M.EUR,202848.2907985824
EXIOBASE,3.10.2,IOT,ixi,2006,WF,M.EUR,754198.903346213
EXIOBASE,3.10.2,IOT,ixi,2006,WL,M.EUR,1023315.3079892772
EXIOBASE,3.10.2,IOT,ixi,2006,WM,M.EUR,1220991.4705566107
EXIOBASE,3.10.2,IOT,ixi,2006,ZA,M.EUR,242002.76193024492
EXIOBASE,3.10.2,IOT,ixi,2007,AT,M.EUR,283598.31870320195
EXIOBASE,3.10.2,IOT,ixi,2007,AU,M.EUR,720231.560049266
EXIOBASE,3.10.2,IOT,ixi,2007,BE,M.EUR,343159.5145027429
EXIOBASE,3.10.2,IOT,ixi,2007,BG,M.EUR,32419.74864910767
EXIOBASE,3.10.2,IOT,ixi,2007,BR,M.EUR,1019419.3938219675
EXIOBASE,3.10.2,IOT,ixi,2007,CA,M.EUR,1071742.0491583438
EXIOBASE,3.10.2,IOT,ixi,2007,CH,M.EUR,358084.4099343811
EXIOBASE,3.10.2,IOT,ixi,2007,CN,M.EUR,2590531.422419345
EXIOBASE,3.10.2,IOT,ixi,2007,CY,M.EUR,17629.244705278543
EXIOBASE,3.10.2,IOT,ixi,2007,CZ,M.EUR,138769.87469548028
EXIOBASE,3.10.2,IOT,ixi,2007,DE,M.EUR,2496208.341493786
EXIOBASE,3.10.2,IOT,ixi,2007,DK,M.EUR,233070.6863268411
EXIOBASE,3.10.2,IOT,ixi,2007,EE,M.EUR,16376.74205959722
EXIOBASE,3.10.2,IOT,ixi,2007,ES,M.EUR,1074101.107560725
EXIOBASE,3.10.2,IOT,ixi,2007,FI,M.EUR,186821.9026824074
EXIOBASE,3.10.2,IOT,ixi,2007,FR,M.EUR,1938764.5879641476
EXIOBASE,3.10.2,IOT,ixi,2007,GB,M.EUR,2255151.705950566
EXIOBASE,3.10.2,IOT,ixi,2007,GR,M.EUR,232383.50265743973
EXIOBASE,3.10.2,IOT,ixi,2007,HR,M.EUR,44357.45648202208
EXIOBASE,3.10.2,IOT,ixi,2007,HU,M.EUR,102288.72034549482
EXIOBASE,3.10.2,IOT,ixi,2007,ID,M.EUR,335784.4218321844
EXIOBASE,3.10.2,IOT,ixi,2007,IE,M.EUR,196805.93312930333
EXIOBASE,3.10.2,IOT,ixi,2007,IN,M.EUR,864446.908729525
EXIOBASE,3.10.2,IOT,ixi,2007,IT,M.EUR,1612680.9141393679
EXIOBASE,3.10.2,IOT,ixi,2007,JP,M.EUR,3341663.470256177
EXIOBASE,3.10.2,IOT,ixi,2007,KR,M.EUR,855610.4596221137
EXIOBASE,3.10.2,IOT,ixi,2007,LT,M.EUR,28961.18519329055
EXIOBASE,3.10.2,IOT,ixi,2007,LU,M.EUR,37591.57938761749
EXIOBASE,3.10.2,IOT,ixi,2007,LV,M.EUR,22660.38945824714
EXIOBASE,3.10.2,IOT,ixi,2007,MT,M.EUR,5819.436664121693
EXIOBASE,3.10.2,IOT,ixi,2007,MX,M.EUR,804345.5589902526
EXIOBASE,3.10.2,IOT,ixi,2007,NL,M.EUR,618342.2291224163
EXIOBASE,3.10.2,IOT,ixi,2007,NO,M.EUR,293794.63712014887
EXIOBASE,3.10.2,IOT,ixi,2007,PL,M.EUR,313039.5880575561
EXIOBASE,3.10.2,IOT,ixi,2007,PT,M.EUR,175248.7965306556
EXIOBASE,3.10.2,IOT,ixi,2007,RO,M.EUR,127390.54500184355
EXIOBASE,3.10.2,IOT,ixi,2007,RU,M.EUR,957626.476426576
EXIOBASE,3.10.2,IOT,ixi,2007,SE,M.EUR,358449.30297174683
EXIOBASE,3.10.2,IOT,ixi,2007,SI,M.EUR,35026.56615432219
EXIOBASE,3.10.2,IOT,ixi,2007,SK,M.EUR,56225.10759257379
EXIOBASE,3.10.2,IOT,ixi,2007,TR,M.EUR,497133.29000345164
EXIOBASE,3.10.2,IOT,ixi,2007,TW,M.EUR,274940.7761689286
EXIOBASE,3.10.2,IOT,ixi,2007,US,M.EUR,10561275.446904294
EXIOBASE,3.10.2,IOT,ixi,2007,WA,M.EUR,1357117.2509295074
EXIOBASE,3.10.2,IOT,ixi,2007,WE,M.EUR,238855.60596274337
EXIOBASE,3.10.2,IOT,ixi,2007,WF,M.EUR,812346.738512462
EXIOBASE,3.10.2,IOT,ixi,2007,WL,M.EUR,1108500.407855818
EXIOBASE,3.10.2,IOT,ixi,2007,WM,M.EUR,1335664.5618372275
EXIOBASE,3.10.2,IOT,ixi,2007,ZA,M.EUR,243033.28511335107
EXIOBASE,3.10.2,IOT,ixi,2008,AT,M.EUR,292568.82449029543
EXIOBASE,3.10.2,IOT,ixi,2008,AU,M.EUR,719402.7550253387
EXIOBASE,3.10.2,IOT,ixi,2008,BE,M.EUR,350314.5295055529
EXIOBASE,3.10.2,IOT,ixi,2008,BG,M.EUR,37041.5155861199
EXIOBASE,3.10.2,IOT,ixi,2008,BR,M.EUR,1153015.5991858982
EXIOBASE,3.10.2,IOT,ixi,2008,CA,M.EUR,1055841.9983345456
EXIOBASE,3.10.2,IOT,ixi,2008,CH,M.EUR,385690.10403411614
EXIOBASE,3.10.2,IOT,ixi,2008,CN,M.EUR,3123702.990441177
EXIOBASE,3.10.2,IOT,ixi,2008,CY,M.EUR,18932.394352949315
EXIOBASE,3.10.2,IOT,ixi,2008,CZ,M.EUR,161012.33897179173
EXIOBASE,3.10.2,IOT,ixi,2008,DE,M.EUR,2536147.677812215
EXIOBASE,3.10.2,IOT,ixi,2008,DK,M.EUR,240249.4572367146
EXIOBASE,3.10.2,IOT,ixi,2008,EE,M.EUR,16530.599812572476
EXIOBASE,3.10.2,IOT,ixi,2008,ES,M.EUR,1105034.706819313
EXIOBASE,3.10.2,IOT,ixi,2008,FI,M.EUR,193476.01154018898
EXIOBASE,3.10.2,IOT,ixi,2008,FR,M.EUR,1984288.1418287028
EXIOBASE,3.10.2,IOT,ixi,2008,GB,M.EUR,1991836.7677320146
EXIOBASE,3.10.2,IOT,ixi,2008,GR,M.EUR,241007.56949663206
EXIOBASE,3.10.2,IOT,ixi,2008,HR,M.EUR,48359.45870534703
EXIOBASE,3.10.2,IOT,ixi,2008,HU,M.EUR,107645.89605486908
EXIOBASE,3.10.2,IOT,ixi,2008,ID,M.EUR,369359.4457412797
EXIOBASE,3.10.2,IOT,ixi,2008,IE,M.EUR,186522.3513252439
EXIOBASE,3.10.2,IOT,ixi,2008,IN,M.EUR,861755.589713379
EXIOBASE,3.10.2,IOT,ixi,2008,IT,M.EUR,1631048.0426812442
EXIOBASE,3.10.2,IOT,ixi,2008,JP,M.EUR,3472042.0268820217
EXIOBASE,3.10.2,IOT,ixi,2008,KR,M.EUR,712088.0078213094
EXIOBASE,3.10.2,IOT,ixi,2008,LT,M.EUR,32528.307851559417
EXIOBASE,3.10.2,IOT,ixi,2008,LU,M.EUR,39847.06405579613
EXIOBASE,3.10.2,IOT,ixi,2008,LV,M.EUR,24375.953702625902
EXIOBASE,3.10.2,IOT,ixi,2008,MT,M.EUR,6180.7949327847555
EXIOBASE,3.10.2,IOT,ixi,2008,MX,M.EUR,789742.6533203954
EXIOBASE,3.10.2,IOT,ixi,2008,NL,M.EUR,644569.4680810885
EXIOBASE,3.10.2,IOT,ixi,2008,NO,M.EUR,316098.41799701436
EXIOBASE,3.10.2,IOT,ixi,2008,PL,M.EUR,362795.6576982616
EXIOBASE,3.10.2,IOT,ixi,2008,PT,M.EUR,178375.37242241163
EXIOBASE,3.10.2,IOT,ixi,2008,RO,M.EUR,145714.803453057
EXIOBASE,3.10.2,IOT,ixi,2008,RU,M.EUR,1140268.6709588708
EXIOBASE,3.10.2,IOT,ixi,2008,SE,M.EUR,351989.5394727336
EXIOBASE,3.10.2,IOT,ixi,2008,SI,M.EUR,37771.66645523615
EXIOBASE,3.10.2,IOT,ixi,2008,SK,M.EUR,65769.11277896434
EXIOBASE,3.10.2,IOT,ixi,2008,TR,M.EUR,523830.09827850526
EXIOBASE,3.10.2,IOT,ixi,2008,TW,M.EUR,269219.1550794885
EXIOBASE,3.10.2,IOT,ixi,2008,US,M.EUR,10042060.103346404
EXIOBASE,3.10.2,IOT,ixi,2008,WA,M.EUR,1428121.0919664244
EXIOBASE,3.10.2,IOT,ixi,2008,WE,M.EUR,271481.18413556495
EXIOBASE,3.10.2,IOT,ixi,2008,WF,M.EUR,927371.9698026286
EXIOBASE,3.10.2,IOT,ixi,2008,WL,M.EUR,1224265.292876795
EXIOBASE,3.10.2,IOT,ixi,2008,WM,M.EUR,1553193.5432063006
EXIOBASE,3.10.2,IOT,ixi,2008,ZA,M.EUR,214938.29606962652
EXIOBASE,3.10.2,IOT,ixi,2009,AT,M.EUR,286885.71369748167
EXIOBASE,3.10.2,IOT,ixi,2009,AU,M.EUR,729357.6508941856
EXIOBASE,3.10.2,IOT,ixi,2009,BE,M.EUR,345079.53508663975
EXIOBASE,3.10.2,IOT,ixi,2009,BG,M.EUR,37298.42159176718
EXIOBASE,3.10.2,IOT,ixi,2009,BR,M.EUR,1195150.6427974498
EXIOBASE,3.10.2,IOT,ixi,2009,CA,M.EUR,985535.1826950727
EXIOBASE,3.10.2,IOT,ixi,2009,CH,M.EUR,397326.98545223277
EXIOBASE,3.10.2,IOT,ixi,2009,CN,M.EUR,3657653.310078711
EXIOBASE,3.10.2,IOT,ixi,2009,CY,M.EUR,18600.400543739343
EXIOBASE,3.10.2,IOT,ixi,2009,CZ,M.EUR,148719.7424758008
EXIOBASE,3.10.2,IOT,ixi,2009,DE,M.EUR,2435895.0294147218
EXIOBASE,3.10.2,IOT,ixi,2009,DK,M.EUR,230314.9563703494
EXIOBASE,3.10.2,IOT,ixi,2009,EE,M.EUR,14082.11723533979
EXIOBASE,3.10.2,IOT,ixi,2009,ES,M.EUR,1065022.9504239326
EXIOBASE,3.10.2,IOT,ixi,2009,FI,M.EUR,181016.1440157271
EXIOBASE,3.10.2,IOT,ixi,2009,FR,M.EUR,1928635.1006241217
EXIOBASE,3.10.2,IOT,ixi,2009,GB,M.EUR,1729830.5124656097
EXIOBASE,3.10.2,IOT,ixi,2009,GR,M.EUR,236578.98901920157
EXIOBASE,3.10.2,IOT,ixi,2009,HR,M.EUR,45506.13836265567
EXIOBASE,3.10.2,IOT,ixi,2009,HU,M.EUR,93969.94351346129
EXIOBASE,3.10.2,IOT,ixi,2009,ID,M.EUR,411890.6909332876
EXIOBASE,3.10.2,IOT,ixi,2009,IE,M.EUR,168838.02639081562
EXIOBASE,3.10.2,IOT,ixi,2009,IN,M.EUR,942952.5593409953
EXIOBASE,3.10.2,IOT,ixi,2009,IT,M.EUR,1570913.3088790153
EXIOBASE,3.10.2,IOT,ixi,2009,JP,M.EUR,3792295.4795683217
EXIOBASE,3.10.2,IOT,ixi,2009,KR,M.EUR,676757.869385543
EXIOBASE,3.10.2,IOT,ixi,2009,LT,M.EUR,26804.40369368859
EXIOBASE,3.10.2,IOT,ixi,2009,LU,M.EUR,38893.70894116059
EXIOBASE,3.10.2,IOT,ixi,2009,LV,M.EUR,18937.03382872194
EXIOBASE,3.10.2,IOT,ixi,2009,MT,M.EUR,6234.428381762828
EXIOBASE,3.10.2,IOT,ixi,2009,MX,M.EUR,676396.1966052644
EXIOBASE,3.10.2,IOT,ixi,2009,NL,M.EUR,622329.3339640133
EXIOBASE,3.10.2,IOT,ixi,2009,NO,M.EUR,278157.6885716154
EXIOBASE,3.10.2,IOT,ixi,2009,PL,M.EUR,315265.0101210459
EXIOBASE,3.10.2,IOT,ixi,2009,PT,M.EUR,174711.03799802752
EXIOBASE,3.10.2,IOT,ixi,2009,RO,M.EUR,124822.29520767072
EXIOBASE,3.10.2,IOT,ixi,2009,RU,M.EUR,885155.6850382831
EXIOBASE,3.10.2,IOT,ixi,2009,SE,M.EUR,312973.8465118535
EXIOBASE,3.10.2,IOT,ixi,2009,SI,M.EUR,36109.13570609427
EXIOBASE,3.10.2,IOT,ixi,2009,SK,M.EUR,63837.772828543646
EXIOBASE,3.10.2,IOT,ixi,2009,TR,M.EUR,465507.18300918327
EXIOBASE,3.10.2,IOT,ixi,2009,TW,M.EUR,256301.01590718442
EXIOBASE,3.10.2,IOT,ixi,2009,US,M.EUR,10380030.828790814
EXIOBASE,3.10.2,IOT,ixi,2009,WA,M.EUR,1480181.176152669
EXIOBASE,3.10.2,IOT,ixi,2009,WE,M.EUR,217134.2797959177
EXIOBASE,3.10.2,IOT,ixi,2009,WF,M.EUR,883044.105909284
EXIOBASE,3.10.2,IOT,ixi,2009,WL,M.EUR,1266718.2554847926
EXIOBASE,3.10.2,IOT,ixi,2009,WM,M.EUR,1505136.2655177137
EXIOBASE,3.10.2,IOT,ixi,2009,ZA,M.EUR,236416.72963339393
EXIOBASE,3.10.2,IOT,ixi,2010,AT,M.EUR,295611.93825228984
EXIOBASE,3.10.2,IOT,ixi,2010,AU,M.EUR,981612.9380800844
EXIOBASE,3.10.2,IOT,ixi,2010,BE,M.EUR,362790.6988648133
EXIOBASE,3.10.2,IOT,ixi,2010,BG,M.EUR,38235.696987195886
EXIOBASE,3.10.2,IOT,ixi,2010,BR,M.EUR,1666167.3897469223
EXIOBASE,3.10.2,IOT,ixi,2010,CA,M.EUR,1219934.174027907
EXIOBASE,3.10.2,IOT,ixi,2010,CH,M.EUR,451724.3938344431
EXIOBASE,3.10.2,IOT,ixi,2010,CN,M.EUR,4591678.31533767
EXIOBASE,3.10.2,IOT,ixi,2010,CY,M.EUR,19442.37518741538
EXIOBASE,3.10.2,IOT,ixi,2010,CZ,M.EUR,157705.31867176457
EXIOBASE,3.10.2,IOT,ixi,2010,DE,M.EUR,2561932.6210035267
EXIOBASE,3.10.2,IOT,ixi,2010,DK,M.EUR,242886.98755486243
EXIOBASE,3.10.2,IOT,ixi,2010,EE,M.EUR,14735.698386471904
EXIOBASE,3.10.2,IOT,ixi,2010,ES,M.EUR,1071676.875660336
EXIOBASE,3.10.2,IOT,ixi,2010,FI,M.EUR,187961.9751645376
EXIOBASE,3.10.2,IOT,ixi,2010,FR,M.EUR,1993369.2003696328
EXIOBASE,3.10.2,IOT,ixi,2010,GB,M.EUR,1874845.4372679067
EXIOBASE,3.10.2,IOT,ixi,2010,GR,M.EUR,223908.38643329492
EXIOBASE,3.10.2,IOT,ixi,2010,HR,M.EUR,45864.1618817478
EXIOBASE,3.10.2,IOT,ixi,2010,HU,M.EUR,99702.30817963174
EXIOBASE,3.10.2,IOT,ixi,2010,ID,M.EUR,569581.472123608
EXIOBASE,3.10.2,IOT,ixi,2010,IE,M.EUR,167230.3386560745
EXIOBASE,3.10.2,IOT,ixi,2010,IN,M.EUR,1259425.0544186544
EXIOBASE,3.10.2,IOT,ixi,2010,IT,M.EUR,1609729.081426659
EXIOBASE,3.10.2,IOT,ixi,2010,JP,M.EUR,4344174.224192983
EXIOBASE,3.10.2,IOT,ixi,2010,KR,M.EUR,862990.8556385841
EXIOBASE,3.10.2,IOT,ixi,2010,LT,M.EUR,28014.23001659323
EXIOBASE,3.10.2,IOT,ixi,2010,LU,M.EUR,42361.91654095125
EXIOBASE,3.10.2,IOT,ixi,2010,LV,M.EUR,18076.490446932625
EXIOBASE,3.10.2,IOT,ixi,2010,MT,M.EUR,6809.242067631514
EXIOBASE,3.10.2,IOT,ixi,2010,MX,M.EUR,833841.9020671902
EXIOBASE,3.10.2,IOT,ixi,2010,NL,M.EUR,638571.995871156
EXIOBASE,3.10.2,IOT,ixi,2010,NO,M.EUR,325150.5951123448
EXIOBASE,3.10.2,IOT,ixi,2010,PL,M.EUR,358826.7435584825
EXIOBASE,3.10.2,IOT,ixi,2010,PT,M.EUR,179437.96357637478
EXIOBASE,3.10.2,IOT,ixi,2010,RO,M.EUR,128256.21528630203
EXIOBASE,3.10.2,IOT,ixi,2010,RU,M.EUR,1161533.5913714995
EXIOBASE,3.10.2,IOT,ixi,2010,SE,M.EUR,374000.57240884786
EXIOBASE,3.10.2,IOT,ixi,2010,SI,M.EUR,36328.92087595311
EXIOBASE,3.10.2,IOT,ixi,2010,SK,M.EUR,68698.78369237013
EXIOBASE,3.10.2,IOT,ixi,2010,TR,M.EUR,586080.906412126
EXIOBASE,3.10.2,IOT,ixi,2010,TW,M.EUR,312931.84285721753
EXIOBASE,3.10.2,IOT,ixi,2010,US,M.EUR,11351716.074524052
EXIOBASE,3.10.2,IOT,ixi,2010,WA,M.EUR,1840326.775439303
EXIOBASE,3.10.2,IOT,ixi,2010,WE,M.EUR,242046.0817484486
EXIOBASE,3.10.2,IOT,ixi,2010,WF,M.EUR,1070009.3266686255
EXIOBASE,3.10.2,IOT,ixi,2010,WL,M.EUR,1584283.9810523384
EXIOBASE,3.10.2,IOT,ixi,2010,WM,M.EUR,1845916.8573729135
EXIOBASE,3.10.2,IOT,ixi,2010,ZA,M.EUR,314825.24328407296
EXIOBASE,3.10.2,IOT,ixi,2011,AT,M.EUR,309712.866443098
EXIOBASE,3.10.2,IOT,ixi,2011,AU,M.EUR,1112160.084258511
EXIOBASE,3.10.2,IOT,ixi,2011,BE,M.EUR,375463.7350457042
EXIOBASE,3.10.2,IOT,ixi,2011,BG,M.EUR,41437.692500213954
EXIOBASE,3.10.2,IOT,ixi,2011,BR,M.EUR,1879422.8496655526
EXIOBASE,3.10.2,IOT,ixi,2011,CA,M.EUR,1287954.5388900451
EXIOBASE,3.10.2,IOT,ixi,2011,CH,M.EUR,514287.4473289659
EXIOBASE,3.10.2,IOT,ixi,2011,CN,M.EUR,5424958.712591294
EXIOBASE,3.10.2,IOT,ixi,2011,CY,M.EUR,19831.475985206038
EXIOBASE,3.10.2,IOT,ixi,2011,CZ,M.EUR,164915.7567520961
EXIOBASE,3.10.2,IOT,ixi,2011,DE,M.EUR,2689948.7088111537
EXIOBASE,3.10.2,IOT,ixi,2011,DK,M.EUR,247128.69081266553
EXIOBASE,3.10.2,IOT,ixi,2011,EE,M.EUR,16654.896584424667
EXIOBASE,3.10.2,IOT,ixi,2011,ES,M.EUR,1062336.7990114093
EXIOBASE,3.10.2,IOT,ixi,2011,FI,M.EUR,197732.541487837
EXIOBASE,3.10.2,IOT,ixi,2011,FR,M.EUR,2055609.3177196616
EXIOBASE,3.10.2,IOT,ixi,2011,GB,M.EUR,1913653.6169740579
EXIOBASE,3.10.2,IOT,ixi,2011,GR,M.EUR,203035.6430050068
EXIOBASE,3.10.2,IOT,ixi,2011,HR,M.EUR,45651.250386737716
EXIOBASE,3.10.2,IOT,ixi,2011,HU,M.EUR,101970.0176397222
EXIOBASE,3.10.2,IOT,ixi,2011,ID,M.EUR,641500.7934795115
EXIOBASE,3.10.2,IOT,ixi,2011,IE,M.EUR,171593.14496804014
EXIOBASE,3.10.2,IOT,ixi,2011,IN,M.EUR,1344768.6857349456
EXIOBASE,3.10.2,IOT,ixi,2011,IT,M.EUR,1646545.2915020508
EXIOBASE,3.10.2,IOT,ixi,2011,JP,M.EUR,4477835.612313041
EXIOBASE,3.10.2,IOT,ixi,2011,KR,M.EUR,900303.8911278731
EXIOBASE,3.10.2,IOT,ixi,2011,LT,M.EUR,31309.086831624227
EXIOBASE,3.10.2,IOT,ixi,2011,LU,M.EUR,44264.040948215705
EXIOBASE,3.10.2,IOT,ixi,2011,LV,M.EUR,19907.94231608171
EXIOBASE,3.10.2,IOT,ixi,2011,MT,M.EUR,6915.316098073328
EXIOBASE,3.10.2,IOT,ixi,2011,MX,M.EUR,882912.1432594226
EXIOBASE,3.10.2,IOT,ixi,2011,NL,M.EUR,649487.0551665821
EXIOBASE,3.10.2,IOT,ixi,2011,NO,M.EUR,360172.8086705283
EXIOBASE,3.10.2,IOT,ixi,2011,PL,M.EUR,376705.61964654335
EXIOBASE,3.10.2,IOT,ixi,2011,PT,M.EUR,175860.07655679437
EXIOBASE,3.10.2,IOT,ixi,2011,RO,M.EUR,138371.7386782715
EXIOBASE,3.10.2,IOT,ixi,2011,RU,M.EUR,1469772.0744037488
EXIOBASE,3.10.2,IOT,ixi,2011,SE,M.EUR,412423.9317333371
EXIOBASE,3.10.2,IOT,ixi,2011,SI,M.EUR,37008.88409111066
EXIOBASE,3.10.2,IOT,ixi,2011,SK,M.EUR,71689.60177376989
EXIOBASE,3.10.2,IOT,ixi,2011,TR,M.EUR,602575.8003761786
EXIOBASE,3.10.2,IOT,ixi,2011,TW,M.EUR,325034.8347627184
EXIOBASE,3.10.2,IOT,ixi,2011,US,M.EUR,11206703.304598968
EXIOBASE,3.10.2,IOT,ixi,2011,WA,M.EUR,2042640.896781886
EXIOBASE,3.10.2,IOT,ixi,2011,WE,M.EUR,265790.5219994328
EXIOBASE,3.10.2,IOT,ixi,2011,WF,M.EUR,1143146.1932132621
EXIOBASE,3.10.2,IOT,ixi,2011,WL,M.EUR,1656091.4253725465
EXIOBASE,3.10.2,IOT,ixi,2011,WM,M.EUR,2146351.767405008
EXIOBASE,3.10.2,IOT,ixi,2011,ZA,M.EUR,329166.29775550915
EXIOBASE,3.10.2,IOT,ixi,2012,AT,M.EUR,318668.45746834297
EXIOBASE,3.10.2,IOT,ixi,2012,AU,M.EUR,1239014.5202126454
EXIOBASE,3.10.2,IOT,ixi,2012,BE,M.EUR,386193.3843854097
EXIOBASE,3.10.2,IOT,ixi,2012,BG,M.EUR,42261.07846046099
EXIOBASE,3.10.2,IOT,ixi,2012,BR,M.EUR,1918764.2386854696
EXIOBASE,3.10.2,IOT,ixi,2012,CA,M.EUR,1423322.949743743
EXIOBASE,3.10.2,IOT,ixi,2012,CH,M.EUR,534262.3144131929
EXIOBASE,3.10.2,IOT,ixi,2012,CN,M.EUR,6640867.335686699
EXIOBASE,3.10.2,IOT,ixi,2012,CY,M.EUR,19496.343250730908
EXIOBASE,3.10.2,IOT,ixi,2012,CZ,M.EUR,162560.49137663754
EXIOBASE,3.10.2,IOT,ixi,2012,DE,M.EUR,2745442.827006403
EXIOBASE,3.10.2,IOT,ixi,2012,DK,M.EUR,254630.2489197533
EXIOBASE,3.10.2,IOT,ixi,2012,EE,M.EUR,17917.548867225432
EXIOBASE,3.10.2,IOT,ixi,2012,ES,M.EUR,1031153.8881520599
EXIOBASE,3.10.2,IOT,ixi,2012,FI,M.EUR,201046.7268225674
EXIOBASE,3.10.2,IOT,ixi,2012,FR,M.EUR,2088905.0631170014
EXIOBASE,3.10.2,IOT,ixi,2012,GB,M.EUR,2107012.5518476665
EXIOBASE,3.10.2,IOT,ixi,2012,GR,M.EUR,188389.7534667826
EXIOBASE,3.10.2,IOT,ixi,2012,HR,M.EUR,44748.37190547993
EXIOBASE,3.10.2,IOT,ixi,2012,HU,M.EUR,100260.1800397961
EXIOBASE,3.10.2,IOT,ixi,2012,ID,M.EUR,714406.844157631
EXIOBASE,3.10.2,IOT,ixi,2012,IE,M.EUR,175226.95863876154
EXIOBASE,3.10.2,IOT,ixi,2012,IN,M.EUR,1448378.9193419153
EXIOBASE,3.10.2,IOT,ixi,2012,IT,M.EUR,1624437.2917449162
EXIOBASE,3.10.2,IOT,ixi,2012,JP,M.EUR,4881976.180031043
EXIOBASE,3.10.2,IOT,ixi,2012,KR,M.EUR,995040.1655827388
EXIOBASE,3.10.2,IOT,ixi,2012,LT,M.EUR,33424.22334720437
EXIOBASE,3.10.2,IOT,ixi,2012,LU,M.EUR,46528.48909039721
EXIOBASE,3.10.2,IOT,ixi,2012,LV,M.EUR,21930.040450910557
EXIOBASE,3.10.2,IOT,ixi,2012,MT,M.EUR,7364.856318414053
EXIOBASE,3.10.2,IOT,ixi,2012,MX,M.EUR,976891.6508790797
EXIOBASE,3.10.2,IOT,ixi,2012,NL,M.EUR,652997.5926162172
EXIOBASE,3.10.2,IOT,ixi,2012,NO,M.EUR,399110.6085311151
EXIOBASE,3.10.2,IOT,ixi,2012,PL,M.EUR,385453.4358317509
EXIOBASE,3.10.2,IOT,ixi,2012,PT,M.EUR,168303.71168586222
EXIOBASE,3.10.2,IOT,ixi,2012,RO,M.EUR,139424.79735649808
EXIOBASE,3.10.2,IOT,ixi,2012,RU,M.EUR,1718783.8797276209
EXIOBASE,3.10.2,IOT,ixi,2012,SE,M.EUR,430015.3543607936
EXIOBASE,3.10.2,IOT,ixi,2012,SI,M.EUR,36255.02605095944
EXIOBASE,3.10.2,IOT,ixi,2012,SK,M.EUR,73652.82039009266
EXIOBASE,3.10.2,IOT,ixi,2012,TR,M.EUR,685364.1911590543
EXIOBASE,3.10.2,IOT,ixi,2012,TW,M.EUR,358179.2682403476
EXIOBASE,3.10.2,IOT,ixi,2012,US,M.EUR,12650996.264012031
EXIOBASE,3.10.2,IOT,ixi,2012,WA,M.EUR,2371719.327161384
EXIOBASE,3.10.2,IOT,ixi,2012,WE,M.EUR,292472.4891066042
EXIOBASE,3.10.2,IOT,ixi,2012,WF,M.EUR,1357465.3962823162
EXIOBASE,3.10.2,IOT,ixi,2012,WL,M.EUR,1974150.6395122064
EXIOBASE,3.10.2,IOT,ixi,2012,WM,M.EUR,2481776.5881956476
EXIOBASE,3.10.2,IOT,ixi,2012,ZA,M.EUR,338104.6964156142
EXIOBASE,3.10.2,IOT,ixi,2013,AT,M.EUR,323822.53819227853
EXIOBASE,3.10.2,IOT,ixi,2013,AU,M.EUR,1162819.844299377
EXIOBASE,3.10.2,IOT,ixi,2013,BE,M.EUR,392773.6724701497
EXIOBASE,3.10.2,IOT,ixi,2013,BG,M.EUR,42029.409979149954
EXIOBASE,3.10.2,IOT,ixi,2013,BR,M.EUR,1861922.5677724238
EXIOBASE,3.10.2,IOT,ixi,2013,CA,M.EUR,1390864.076515757
EXIOBASE,3.10.2,IOT,ixi,2013,CH,M.EUR,531763.3742724347
EXIOBASE,3.10.2,IOT,ixi,2013,CN,M.EUR,7206134.231087884
EXIOBASE,3.10.2,IOT,ixi,2013,CY,M.EUR,18035.41764270291
EXIOBASE,3.10.2,IOT,ixi,2013,CZ,M.EUR,159389.81747830514
EXIOBASE,3.10.2,IOT,ixi,2013,DE,M.EUR,2810589.1470661135
EXIOBASE,3.10.2,IOT,ixi,2013,DK,M.EUR,258703.7057812427
EXIOBASE,3.10.2,IOT,ixi,2013,EE,M.EUR,18905.666058270526
EXIOBASE,3.10.2,IOT,ixi,2013,ES,M.EUR,1020400.7679079066
EXIOBASE,3.10.2,IOT,ixi,2013,FI,M.EUR,204265.7033517341
EXIOBASE,3.10.2,IOT,ixi,2013,FR,M.EUR,2116616.0121252644
EXIOBASE,3.10.2,IOT,ixi,2013,GB,M.EUR,2096870.342996447
EXIOBASE,3.10.2,IOT,ixi,2013,GR,M.EUR,179835.69978357462
EXIOBASE,3.10.2,IOT,ixi,2013,HR,M.EUR,44544.29934655956
EXIOBASE,3.10.2,IOT,ixi,2013,HU,M.EUR,102164.23138145109
